Date;Filière;Valeur (GW)
09/04/2019;Enveloppe basse 2014 - 2019;46,90105029
10/04/2019;Enveloppe basse 2014 - 2019;46,19523102
11/04/2019;Enveloppe basse 2014 - 2019;53,90900496
12/04/2019;Enveloppe basse 2014 - 2019;54,02843652
13/04/2019;Enveloppe basse 2014 - 2019;53,91401746
14/04/2019;Enveloppe basse 2014 - 2019;52,67938133
15/04/2019;Enveloppe basse 2014 - 2019;47,40222913
16/04/2019;Enveloppe basse 2014 - 2019;44,2977979
17/04/2019;Enveloppe basse 2014 - 2019;51,48109085
18/04/2019;Enveloppe basse 2014 - 2019;51,44819996
19/04/2019;Enveloppe basse 2014 - 2019;51,83398365
20/04/2019;Enveloppe basse 2014 - 2019;51,01347702
21/04/2019;Enveloppe basse 2014 - 2019;50,6199354
22/04/2019;Enveloppe basse 2014 - 2019;44,81222694
23/04/2019;Enveloppe basse 2014 - 2019;41,87099106
24/04/2019;Enveloppe basse 2014 - 2019;48,51096196
25/04/2019;Enveloppe basse 2014 - 2019;49,55155308
26/04/2019;Enveloppe basse 2014 - 2019;49,11657917
27/04/2019;Enveloppe basse 2014 - 2019;49,11186973
28/04/2019;Enveloppe basse 2014 - 2019;48,82143406
29/04/2019;Enveloppe basse 2014 - 2019;43,25195723
30/04/2019;Enveloppe basse 2014 - 2019;41,11710033
01/05/2019;Enveloppe basse 2014 - 2019;40,2681351
02/05/2019;Enveloppe basse 2014 - 2019;48,29078356
03/05/2019;Enveloppe basse 2014 - 2019;48,09817104
04/05/2019;Enveloppe basse 2014 - 2019;47,27638063
05/05/2019;Enveloppe basse 2014 - 2019;44,72515106
06/05/2019;Enveloppe basse 2014 - 2019;41,97363575
07/05/2019;Enveloppe basse 2014 - 2019;39,90596125
08/05/2019;Enveloppe basse 2014 - 2019;39,71538581
09/05/2019;Enveloppe basse 2014 - 2019;46,84828706
10/05/2019;Enveloppe basse 2014 - 2019;44,57449463
11/05/2019;Enveloppe basse 2014 - 2019;47,6967526
12/05/2019;Enveloppe basse 2014 - 2019;44,11285415
13/05/2019;Enveloppe basse 2014 - 2019;41,68181321
14/05/2019;Enveloppe basse 2014 - 2019;38,84021979
15/05/2019;Enveloppe basse 2014 - 2019;46,61229533
16/05/2019;Enveloppe basse 2014 - 2019;47,16692415
17/05/2019;Enveloppe basse 2014 - 2019;47,63638367
18/05/2019;Enveloppe basse 2014 - 2019;40,97781829
19/05/2019;Enveloppe basse 2014 - 2019;44,03162465
20/05/2019;Enveloppe basse 2014 - 2019;41,606536
21/05/2019;Enveloppe basse 2014 - 2019;39,11086852
22/05/2019;Enveloppe basse 2014 - 2019;46,66872148
23/05/2019;Enveloppe basse 2014 - 2019;46,64138048
24/05/2019;Enveloppe basse 2014 - 2019;47,10896404
25/05/2019;Enveloppe basse 2014 - 2019;46,98670106
26/05/2019;Enveloppe basse 2014 - 2019;42,86917013
27/05/2019;Enveloppe basse 2014 - 2019;40,46257121
28/05/2019;Enveloppe basse 2014 - 2019;38,18905121
29/05/2019;Enveloppe basse 2014 - 2019;39,44339513
30/05/2019;Enveloppe basse 2014 - 2019;46,53324385
31/05/2019;Enveloppe basse 2014 - 2019;46,93405921
01/06/2019;Enveloppe basse 2014 - 2019;47,18223969
02/06/2019;Enveloppe basse 2014 - 2019;43,2299304
03/06/2019;Enveloppe basse 2014 - 2019;40,58012144
04/06/2019;Enveloppe basse 2014 - 2019;37,96372906
05/06/2019;Enveloppe basse 2014 - 2019;45,05423431
06/06/2019;Enveloppe basse 2014 - 2019;46,39980356
07/06/2019;Enveloppe basse 2014 - 2019;46,41447369
08/06/2019;Enveloppe basse 2014 - 2019;46,44656433
09/06/2019;Enveloppe basse 2014 - 2019;45,85065688
10/06/2019;Enveloppe basse 2014 - 2019;40,83597896
11/06/2019;Enveloppe basse 2014 - 2019;37,77418823
12/06/2019;Enveloppe basse 2014 - 2019;46,0430896
13/06/2019;Enveloppe basse 2014 - 2019;46,08669946
14/06/2019;Enveloppe basse 2014 - 2019;46,93459015
15/06/2019;Enveloppe basse 2014 - 2019;47,08409827
16/06/2019;Enveloppe basse 2014 - 2019;47,00602967
17/06/2019;Enveloppe basse 2014 - 2019;41,28868992
18/06/2019;Enveloppe basse 2014 - 2019;38,39582069
19/06/2019;Enveloppe basse 2014 - 2019;45,9479791
20/06/2019;Enveloppe basse 2014 - 2019;46,90360508
21/06/2019;Enveloppe basse 2014 - 2019;46,73128171
22/06/2019;Enveloppe basse 2014 - 2019;46,86843794
23/06/2019;Enveloppe basse 2014 - 2019;46,35364319
24/06/2019;Enveloppe basse 2014 - 2019;41,35431975
25/06/2019;Enveloppe basse 2014 - 2019;38,81493323
26/06/2019;Enveloppe basse 2014 - 2019;46,2832274
27/06/2019;Enveloppe basse 2014 - 2019;47,36689727
28/06/2019;Enveloppe basse 2014 - 2019;47,26320019
29/06/2019;Enveloppe basse 2014 - 2019;46,99692627
30/06/2019;Enveloppe basse 2014 - 2019;45,98336181
01/07/2019;Enveloppe basse 2014 - 2019;40,99249304
02/07/2019;Enveloppe basse 2014 - 2019;38,34695177
03/07/2019;Enveloppe basse 2014 - 2019;46,34692946
04/07/2019;Enveloppe basse 2014 - 2019;48,17920204
05/07/2019;Enveloppe basse 2014 - 2019;48,29435658
06/07/2019;Enveloppe basse 2014 - 2019;47,95984808
07/07/2019;Enveloppe basse 2014 - 2019;47,66086492
08/07/2019;Enveloppe basse 2014 - 2019;42,20937169
09/07/2019;Enveloppe basse 2014 - 2019;39,27926894
10/07/2019;Enveloppe basse 2014 - 2019;46,8576396
11/07/2019;Enveloppe basse 2014 - 2019;47,57268092
12/07/2019;Enveloppe basse 2014 - 2019;48,02102852
13/07/2019;Enveloppe basse 2014 - 2019;48,2191811
14/07/2019;Enveloppe basse 2014 - 2019;39,75891038
15/07/2019;Enveloppe basse 2014 - 2019;41,31704775
16/07/2019;Enveloppe basse 2014 - 2019;39,36964604
17/07/2019;Enveloppe basse 2014 - 2019;44,41974917
18/07/2019;Enveloppe basse 2014 - 2019;47,62716121
19/07/2019;Enveloppe basse 2014 - 2019;47,93181746
20/07/2019;Enveloppe basse 2014 - 2019;48,22471344
21/07/2019;Enveloppe basse 2014 - 2019;47,49229219
22/07/2019;Enveloppe basse 2014 - 2019;42,06037065
23/07/2019;Enveloppe basse 2014 - 2019;38,74017183
24/07/2019;Enveloppe basse 2014 - 2019;46,39182117
25/07/2019;Enveloppe basse 2014 - 2019;47,38040721
26/07/2019;Enveloppe basse 2014 - 2019;47,58670035
27/07/2019;Enveloppe basse 2014 - 2019;47,49249896
28/07/2019;Enveloppe basse 2014 - 2019;46,44772898
29/07/2019;Enveloppe basse 2014 - 2019;40,82832785
30/07/2019;Enveloppe basse 2014 - 2019;38,00699479
31/07/2019;Enveloppe basse 2014 - 2019;43,62742688
01/08/2019;Enveloppe basse 2014 - 2019;44,60300425
02/08/2019;Enveloppe basse 2014 - 2019;44,69021
03/08/2019;Enveloppe basse 2014 - 2019;44,55173377
04/08/2019;Enveloppe basse 2014 - 2019;43,6774324
05/08/2019;Enveloppe basse 2014 - 2019;39,89985671
06/08/2019;Enveloppe basse 2014 - 2019;37,07643652
07/08/2019;Enveloppe basse 2014 - 2019;42,0762514
08/08/2019;Enveloppe basse 2014 - 2019;42,60188758
09/08/2019;Enveloppe basse 2014 - 2019;42,39452263
10/08/2019;Enveloppe basse 2014 - 2019;42,35037396
11/08/2019;Enveloppe basse 2014 - 2019;42,12246206
12/08/2019;Enveloppe basse 2014 - 2019;38,74292829
13/08/2019;Enveloppe basse 2014 - 2019;36,5215041
14/08/2019;Enveloppe basse 2014 - 2019;40,25892802
15/08/2019;Enveloppe basse 2014 - 2019;37,41195525
16/08/2019;Enveloppe basse 2014 - 2019;41,69038027
17/08/2019;Enveloppe basse 2014 - 2019;41,68264488
18/08/2019;Enveloppe basse 2014 - 2019;40,29241946
19/08/2019;Enveloppe basse 2014 - 2019;38,00048019
20/08/2019;Enveloppe basse 2014 - 2019;35,81349981
21/08/2019;Enveloppe basse 2014 - 2019;41,15280827
22/08/2019;Enveloppe basse 2014 - 2019;42,37459194
23/08/2019;Enveloppe basse 2014 - 2019;42,79513321
24/08/2019;Enveloppe basse 2014 - 2019;43,25214177
25/08/2019;Enveloppe basse 2014 - 2019;43,28677194
26/08/2019;Enveloppe basse 2014 - 2019;39,33124113
27/08/2019;Enveloppe basse 2014 - 2019;36,83541121
28/08/2019;Enveloppe basse 2014 - 2019;43,86872298
29/08/2019;Enveloppe basse 2014 - 2019;45,24852552
30/08/2019;Enveloppe basse 2014 - 2019;46,0776566
31/08/2019;Enveloppe basse 2014 - 2019;46,7349344
01/09/2019;Enveloppe basse 2014 - 2019;46,220832
02/09/2019;Enveloppe basse 2014 - 2019;41,25178908
03/09/2019;Enveloppe basse 2014 - 2019;38,59394727
04/09/2019;Enveloppe basse 2014 - 2019;45,29324738
05/09/2019;Enveloppe basse 2014 - 2019;46,70195027
06/09/2019;Enveloppe basse 2014 - 2019;46,97524148
07/09/2019;Enveloppe basse 2014 - 2019;46,68584794
08/09/2019;Enveloppe basse 2014 - 2019;46,17007365
09/09/2019;Enveloppe basse 2014 - 2019;40,9837831
10/09/2019;Enveloppe basse 2014 - 2019;38,96930477
11/09/2019;Enveloppe basse 2014 - 2019;45,66407196
12/09/2019;Enveloppe basse 2014 - 2019;46,80190631
13/09/2019;Enveloppe basse 2014 - 2019;46,88839294
14/09/2019;Enveloppe basse 2014 - 2019;47,12833258
15/09/2019;Enveloppe basse 2014 - 2019;46,36648819
16/09/2019;Enveloppe basse 2014 - 2019;40,98873323
17/09/2019;Enveloppe basse 2014 - 2019;38,65251817
18/09/2019;Enveloppe basse 2014 - 2019;45,59838588
19/09/2019;Enveloppe basse 2014 - 2019;46,61606973
20/09/2019;Enveloppe basse 2014 - 2019;46,84528769
21/09/2019;Enveloppe basse 2014 - 2019;46,88894846
22/09/2019;Enveloppe basse 2014 - 2019;46,48785906
23/09/2019;Enveloppe basse 2014 - 2019;41,18576025
24/09/2019;Enveloppe basse 2014 - 2019;38,71595938
25/09/2019;Enveloppe basse 2014 - 2019;45,3882145
26/09/2019;Enveloppe basse 2014 - 2019;46,74031306
27/09/2019;Enveloppe basse 2014 - 2019;47,48944673
28/09/2019;Enveloppe basse 2014 - 2019;47,92194288
29/09/2019;Enveloppe basse 2014 - 2019;47,1601441
30/09/2019;Enveloppe basse 2014 - 2019;42,10377348
01/10/2019;Enveloppe basse 2014 - 2019;39,8525301
02/10/2019;Enveloppe basse 2014 - 2019;47,11075829
03/10/2019;Enveloppe basse 2014 - 2019;48,41032765
04/10/2019;Enveloppe basse 2014 - 2019;48,72865971
05/10/2019;Enveloppe basse 2014 - 2019;49,09695267
06/10/2019;Enveloppe basse 2014 - 2019;48,79410071
07/10/2019;Enveloppe basse 2014 - 2019;43,21057829
08/10/2019;Enveloppe basse 2014 - 2019;40,74539238
09/10/2019;Enveloppe basse 2014 - 2019;48,7811069
10/10/2019;Enveloppe basse 2014 - 2019;49,89536306
11/10/2019;Enveloppe basse 2014 - 2019;50,25062846
12/10/2019;Enveloppe basse 2014 - 2019;49,96591492
13/10/2019;Enveloppe basse 2014 - 2019;49,33864517
14/10/2019;Enveloppe basse 2014 - 2019;43,57365992
15/10/2019;Enveloppe basse 2014 - 2019;41,50262635
16/10/2019;Enveloppe basse 2014 - 2019;48,91215985
17/10/2019;Enveloppe basse 2014 - 2019;50,52243788
18/10/2019;Enveloppe basse 2014 - 2019;51,15620185
19/10/2019;Enveloppe basse 2014 - 2019;51,37612927
20/10/2019;Enveloppe basse 2014 - 2019;51,31363181
21/10/2019;Enveloppe basse 2014 - 2019;46,41500873
22/10/2019;Enveloppe basse 2014 - 2019;43,5189455
23/10/2019;Enveloppe basse 2014 - 2019;51,73858929
24/10/2019;Enveloppe basse 2014 - 2019;54,06112408
25/10/2019;Enveloppe basse 2014 - 2019;54,47885702
26/10/2019;Enveloppe basse 2014 - 2019;54,4308205
27/10/2019;Enveloppe basse 2014 - 2019;53,96910148
28/10/2019;Enveloppe basse 2014 - 2019;48,21841456
29/10/2019;Enveloppe basse 2014 - 2019;46,37416224
30/10/2019;Enveloppe basse 2014 - 2019;52,01454702
31/10/2019;Enveloppe basse 2014 - 2019;56,05745346
01/11/2019;Enveloppe basse 2014 - 2019;49,64000123
02/11/2019;Enveloppe basse 2014 - 2019;56,76721629
03/11/2019;Enveloppe basse 2014 - 2019;54,26133052
04/11/2019;Enveloppe basse 2014 - 2019;51,67921567
05/11/2019;Enveloppe basse 2014 - 2019;49,22212363
06/11/2019;Enveloppe basse 2014 - 2019;57,86633892
07/11/2019;Enveloppe basse 2014 - 2019;59,60834381
08/11/2019;Enveloppe basse 2014 - 2019;59,77319417
09/11/2019;Enveloppe basse 2014 - 2019;60,23775215
10/11/2019;Enveloppe basse 2014 - 2019;59,98012129
11/11/2019;Enveloppe basse 2014 - 2019;53,12619346
12/11/2019;Enveloppe basse 2014 - 2019;52,03017723
13/11/2019;Enveloppe basse 2014 - 2019;57,29299508
14/11/2019;Enveloppe basse 2014 - 2019;61,71934302
15/11/2019;Enveloppe basse 2014 - 2019;62,75532342
16/11/2019;Enveloppe basse 2014 - 2019;62,47583242
17/11/2019;Enveloppe basse 2014 - 2019;62,62780927
18/11/2019;Enveloppe basse 2014 - 2019;57,26728035
19/11/2019;Enveloppe basse 2014 - 2019;54,96960148
20/11/2019;Enveloppe basse 2014 - 2019;63,18486806
21/11/2019;Enveloppe basse 2014 - 2019;64,7886536
22/11/2019;Enveloppe basse 2014 - 2019;65,37300267
23/11/2019;Enveloppe basse 2014 - 2019;65,15416988
24/11/2019;Enveloppe basse 2014 - 2019;64,57416131
25/11/2019;Enveloppe basse 2014 - 2019;59,35426133
26/11/2019;Enveloppe basse 2014 - 2019;57,50367869
27/11/2019;Enveloppe basse 2014 - 2019;64,94884631
28/11/2019;Enveloppe basse 2014 - 2019;66,30067827
29/11/2019;Enveloppe basse 2014 - 2019;67,89425731
30/11/2019;Enveloppe basse 2014 - 2019;68,45730135
01/12/2019;Enveloppe basse 2014 - 2019;66,5942625
02/12/2019;Enveloppe basse 2014 - 2019;61,38776146
03/12/2019;Enveloppe basse 2014 - 2019;59,69490646
04/12/2019;Enveloppe basse 2014 - 2019;67,97724521
05/12/2019;Enveloppe basse 2014 - 2019;69,11897667
06/12/2019;Enveloppe basse 2014 - 2019;69,21860167
07/12/2019;Enveloppe basse 2014 - 2019;67,85080063
08/12/2019;Enveloppe basse 2014 - 2019;67,71835563
09/12/2019;Enveloppe basse 2014 - 2019;62,50162396
10/12/2019;Enveloppe basse 2014 - 2019;61,31579521
11/12/2019;Enveloppe basse 2014 - 2019;69,02363021
12/12/2019;Enveloppe basse 2014 - 2019;70,64974583
13/12/2019;Enveloppe basse 2014 - 2019;70,36057104
14/12/2019;Enveloppe basse 2014 - 2019;70,77877917
15/12/2019;Enveloppe basse 2014 - 2019;70,55497917
16/12/2019;Enveloppe basse 2014 - 2019;65,50960375
17/12/2019;Enveloppe basse 2014 - 2019;63,26276875
18/12/2019;Enveloppe basse 2014 - 2019;70,39557917
19/12/2019;Enveloppe basse 2014 - 2019;71,3635125
20/12/2019;Enveloppe basse 2014 - 2019;71,66824938
21/12/2019;Enveloppe basse 2014 - 2019;66,6434579
22/12/2019;Enveloppe basse 2014 - 2019;66,00692852
23/12/2019;Enveloppe basse 2014 - 2019;65,24125056
24/12/2019;Enveloppe basse 2014 - 2019;63,2915495
25/12/2019;Enveloppe basse 2014 - 2019;60,13754015
26/12/2019;Enveloppe basse 2014 - 2019;65,67542708
27/12/2019;Enveloppe basse 2014 - 2019;66,95114869
28/12/2019;Enveloppe basse 2014 - 2019;67,77941683
29/12/2019;Enveloppe basse 2014 - 2019;66,97618965
30/12/2019;Enveloppe basse 2014 - 2019;67,12675356
31/12/2019;Enveloppe basse 2014 - 2019;64,56968681
01/01/2019;Enveloppe haute 2014 - 2019;69,00389833
02/01/2019;Enveloppe haute 2014 - 2019;73,92534515
03/01/2019;Enveloppe haute 2014 - 2019;79,14435121
04/01/2019;Enveloppe haute 2014 - 2019;80,66958485
05/01/2019;Enveloppe haute 2014 - 2019;79,17892029
06/01/2019;Enveloppe haute 2014 - 2019;82,28524692
07/01/2019;Enveloppe haute 2014 - 2019;78,4755389
08/01/2019;Enveloppe haute 2014 - 2019;70,93115958
09/01/2019;Enveloppe haute 2014 - 2019;75,82502319
10/01/2019;Enveloppe haute 2014 - 2019;75,60348071
11/01/2019;Enveloppe haute 2014 - 2019;74,47443013
12/01/2019;Enveloppe haute 2014 - 2019;77,73932069
13/01/2019;Enveloppe haute 2014 - 2019;77,038326
14/01/2019;Enveloppe haute 2014 - 2019;71,2987086
15/01/2019;Enveloppe haute 2014 - 2019;69,65321775
16/01/2019;Enveloppe haute 2014 - 2019;78,86813367
17/01/2019;Enveloppe haute 2014 - 2019;82,84564454
18/01/2019;Enveloppe haute 2014 - 2019;86,48470588
19/01/2019;Enveloppe haute 2014 - 2019;87,20222
20/01/2019;Enveloppe haute 2014 - 2019;86,19064796
21/01/2019;Enveloppe haute 2014 - 2019;79,40575981
22/01/2019;Enveloppe haute 2014 - 2019;76,00621094
23/01/2019;Enveloppe haute 2014 - 2019;82,36964854
24/01/2019;Enveloppe haute 2014 - 2019;84,26142248
25/01/2019;Enveloppe haute 2014 - 2019;85,76205235
26/01/2019;Enveloppe haute 2014 - 2019;85,41306067
27/01/2019;Enveloppe haute 2014 - 2019;79,82895148
28/01/2019;Enveloppe haute 2014 - 2019;72,91761317
29/01/2019;Enveloppe haute 2014 - 2019;69,15939375
30/01/2019;Enveloppe haute 2014 - 2019;75,49550048
31/01/2019;Enveloppe haute 2014 - 2019;77,16338756
01/02/2019;Enveloppe haute 2014 - 2019;77,72275346
02/02/2019;Enveloppe haute 2014 - 2019;78,4524151
03/02/2019;Enveloppe haute 2014 - 2019;74,92574525
04/02/2019;Enveloppe haute 2014 - 2019;69,57256504
05/02/2019;Enveloppe haute 2014 - 2019;69,00940829
06/02/2019;Enveloppe haute 2014 - 2019;78,44400902
07/02/2019;Enveloppe haute 2014 - 2019;79,86712325
08/02/2019;Enveloppe haute 2014 - 2019;81,68743094
09/02/2019;Enveloppe haute 2014 - 2019;83,42526588
10/02/2019;Enveloppe haute 2014 - 2019;84,66083358
11/02/2019;Enveloppe haute 2014 - 2019;76,44914917
12/02/2019;Enveloppe haute 2014 - 2019;70,77379546
13/02/2019;Enveloppe haute 2014 - 2019;77,8826861
14/02/2019;Enveloppe haute 2014 - 2019;79,71403531
15/02/2019;Enveloppe haute 2014 - 2019;78,64795138
16/02/2019;Enveloppe haute 2014 - 2019;75,62805917
17/02/2019;Enveloppe haute 2014 - 2019;72,58078363
18/02/2019;Enveloppe haute 2014 - 2019;64,35031171
19/02/2019;Enveloppe haute 2014 - 2019;62,77026638
20/02/2019;Enveloppe haute 2014 - 2019;70,96519333
21/02/2019;Enveloppe haute 2014 - 2019;72,2361245
22/02/2019;Enveloppe haute 2014 - 2019;73,56355665
23/02/2019;Enveloppe haute 2014 - 2019;77,31751756
24/02/2019;Enveloppe haute 2014 - 2019;78,4418484
25/02/2019;Enveloppe haute 2014 - 2019;72,62211469
26/02/2019;Enveloppe haute 2014 - 2019;70,60949463
27/02/2019;Enveloppe haute 2014 - 2019;82,67211179
28/02/2019;Enveloppe haute 2014 - 2019;87,7218319
01/03/2019;Enveloppe haute 2014 - 2019;90,16184598
02/03/2019;Enveloppe haute 2014 - 2019;84,76110054
03/03/2019;Enveloppe haute 2014 - 2019;77,16766719
04/03/2019;Enveloppe haute 2014 - 2019;66,86799965
05/03/2019;Enveloppe haute 2014 - 2019;62,04124181
06/03/2019;Enveloppe haute 2014 - 2019;70,76037885
07/03/2019;Enveloppe haute 2014 - 2019;72,16132717
08/03/2019;Enveloppe haute 2014 - 2019;71,08793446
09/03/2019;Enveloppe haute 2014 - 2019;69,85032256
10/03/2019;Enveloppe haute 2014 - 2019;67,64127148
11/03/2019;Enveloppe haute 2014 - 2019;60,71198271
12/03/2019;Enveloppe haute 2014 - 2019;58,28873867
13/03/2019;Enveloppe haute 2014 - 2019;65,20359652
14/03/2019;Enveloppe haute 2014 - 2019;65,00653142
15/03/2019;Enveloppe haute 2014 - 2019;67,47710785
16/03/2019;Enveloppe haute 2014 - 2019;66,83727985
17/03/2019;Enveloppe haute 2014 - 2019;64,95447267
18/03/2019;Enveloppe haute 2014 - 2019;59,86055438
19/03/2019;Enveloppe haute 2014 - 2019;61,850247
20/03/2019;Enveloppe haute 2014 - 2019;72,57377658
21/03/2019;Enveloppe haute 2014 - 2019;74,3863894
22/03/2019;Enveloppe haute 2014 - 2019;73,30708281
23/03/2019;Enveloppe haute 2014 - 2019;72,04789613
24/03/2019;Enveloppe haute 2014 - 2019;69,05915242
25/03/2019;Enveloppe haute 2014 - 2019;60,12514504
26/03/2019;Enveloppe haute 2014 - 2019;55,65613267
27/03/2019;Enveloppe haute 2014 - 2019;62,23099581
28/03/2019;Enveloppe haute 2014 - 2019;64,14482685
29/03/2019;Enveloppe haute 2014 - 2019;65,69824548
30/03/2019;Enveloppe haute 2014 - 2019;66,4890139
31/03/2019;Enveloppe haute 2014 - 2019;63,18800183
01/04/2019;Enveloppe haute 2014 - 2019;58,18651354
02/04/2019;Enveloppe haute 2014 - 2019;55,03861035
03/04/2019;Enveloppe haute 2014 - 2019;57,86019417
04/04/2019;Enveloppe haute 2014 - 2019;58,0390441
05/04/2019;Enveloppe haute 2014 - 2019;60,72069571
06/04/2019;Enveloppe haute 2014 - 2019;62,05111258
07/04/2019;Enveloppe haute 2014 - 2019;60,25928648
08/04/2019;Enveloppe haute 2014 - 2019;54,74172498
09/04/2019;Enveloppe haute 2014 - 2019;52,72269619
10/04/2019;Enveloppe haute 2014 - 2019;53,85195569
11/04/2019;Enveloppe haute 2014 - 2019;58,80881758
12/04/2019;Enveloppe haute 2014 - 2019;57,7485681
13/04/2019;Enveloppe haute 2014 - 2019;57,36721017
14/04/2019;Enveloppe haute 2014 - 2019;57,44494965
15/04/2019;Enveloppe haute 2014 - 2019;53,38994052
16/04/2019;Enveloppe haute 2014 - 2019;52,51009577
17/04/2019;Enveloppe haute 2014 - 2019;57,6393846
18/04/2019;Enveloppe haute 2014 - 2019;56,41562665
19/04/2019;Enveloppe haute 2014 - 2019;56,08951073
20/04/2019;Enveloppe haute 2014 - 2019;57,03834167
21/04/2019;Enveloppe haute 2014 - 2019;55,21783169
22/04/2019;Enveloppe haute 2014 - 2019;48,18653504
23/04/2019;Enveloppe haute 2014 - 2019;49,09104119
24/04/2019;Enveloppe haute 2014 - 2019;58,28929435
25/04/2019;Enveloppe haute 2014 - 2019;58,84956985
26/04/2019;Enveloppe haute 2014 - 2019;59,79680044
27/04/2019;Enveloppe haute 2014 - 2019;59,21017181
28/04/2019;Enveloppe haute 2014 - 2019;58,24967156
29/04/2019;Enveloppe haute 2014 - 2019;52,01535931
30/04/2019;Enveloppe haute 2014 - 2019;46,66214883
01/05/2019;Enveloppe haute 2014 - 2019;49,02625802
02/05/2019;Enveloppe haute 2014 - 2019;54,01101481
03/05/2019;Enveloppe haute 2014 - 2019;54,98092819
04/05/2019;Enveloppe haute 2014 - 2019;54,34538183
05/05/2019;Enveloppe haute 2014 - 2019;52,48502323
06/05/2019;Enveloppe haute 2014 - 2019;49,03488592
07/05/2019;Enveloppe haute 2014 - 2019;49,20763208
08/05/2019;Enveloppe haute 2014 - 2019;47,67423523
09/05/2019;Enveloppe haute 2014 - 2019;53,80893915
10/05/2019;Enveloppe haute 2014 - 2019;51,14457221
11/05/2019;Enveloppe haute 2014 - 2019;52,54883594
12/05/2019;Enveloppe haute 2014 - 2019;51,81822006
13/05/2019;Enveloppe haute 2014 - 2019;46,07565027
14/05/2019;Enveloppe haute 2014 - 2019;43,95406119
15/05/2019;Enveloppe haute 2014 - 2019;50,69056408
16/05/2019;Enveloppe haute 2014 - 2019;52,09969963
17/05/2019;Enveloppe haute 2014 - 2019;51,73526765
18/05/2019;Enveloppe haute 2014 - 2019;43,67552877
19/05/2019;Enveloppe haute 2014 - 2019;50,09507419
20/05/2019;Enveloppe haute 2014 - 2019;44,77408219
21/05/2019;Enveloppe haute 2014 - 2019;42,91644494
22/05/2019;Enveloppe haute 2014 - 2019;49,48698298
23/05/2019;Enveloppe haute 2014 - 2019;49,42946152
24/05/2019;Enveloppe haute 2014 - 2019;50,33124173
25/05/2019;Enveloppe haute 2014 - 2019;50,51015863
26/05/2019;Enveloppe haute 2014 - 2019;49,2521776
27/05/2019;Enveloppe haute 2014 - 2019;43,23910823
28/05/2019;Enveloppe haute 2014 - 2019;40,38929729
29/05/2019;Enveloppe haute 2014 - 2019;43,2643974
30/05/2019;Enveloppe haute 2014 - 2019;49,88513448
31/05/2019;Enveloppe haute 2014 - 2019;49,74477835
01/06/2019;Enveloppe haute 2014 - 2019;49,37197798
02/06/2019;Enveloppe haute 2014 - 2019;48,81212933
03/06/2019;Enveloppe haute 2014 - 2019;42,79373008
04/06/2019;Enveloppe haute 2014 - 2019;39,52235921
